"rep"	"ntaxa"	"delta"	"CIlo"	"CIhi"	"corr"
853	14	44.6	0	57.2	1
854	11	25	0	68.1	1
855	20	63.1	57.9	92.7	1
856	12	81.1	56.8	123.9	1
857	9	0	16	73.2	0
858	6	71.9	20	124.3	1
859	9	83.3	33.2	92.6	1
860	17	10.8	0	51.5	1
861	7	70.8	40.2	136.7	1
862	10	80	30.2	114.9	1
863	15	23.6	8.4	38.8	1
864	4	0	0	60.6	1
865	13	83.9	56.1	94.6	1
866	8	86.4	39.4	126.9	1
867	7	72.4	27.8	120.7	1
868	9	0	0	54.5	1
869	10	4.6	0	21.3	1
870	8	87.8	82	162.6	1
871	10	69.7	26.8	147.9	1
872	10	88.6	53.7	101	1
873	7	81.3	27.5	98.3	1
874	14	64.4	15	106.9	1
875	4	3.2	0	148.6	1
876	8	4.9	0	41.7	1
877	14	46.5	0	37.8	0
878	5	58.9	0	75.2	1
879	11	26.8	0	24.8	0
880	14	60.3	0	62.6	1
881	18	0	0	48.6	1
882	9	24.1	0	68.5	1
883	11	35.4	0	45.8	1
884	4	41.8	0	95.3	1
885	16	8	6.7	39	1
886	11	58.2	0	101.3	1
887	8	11.6	0	55.8	1
888	8	75.6	71	128.7	1
889	11	47	0	84.3	1
890	6	32.4	0	93.7	1
891	14	9.3	0	36.2	1
892	9	0.2	0	38.7	1
893	10	24.5	0	47.3	1
894	8	22.1	0	87	1
895	12	0	19.6	30.5	0
896	10	0	0	49.7	1
897	6	7	0	21.2	1
898	11	37.4	0	59.9	1
899	11	1.1	0	63.2	1
900	11	59.2	0	86.7	1
901	7	82.9	37.1	113.7	1
902	8	85.8	57.5	126.1	1
903	4	68.2	22.2	148.9	1
904	9	34	0	69.8	1
905	8	54.2	0	80	1
906	9	48	0	98.5	1
907	7	3.9	0	99	1
908	9	0	0	68.2	1
909	13	23.4	0	102.6	1
910	17	0	0	36.8	1
911	13	40.5	39.8	73.4	1
912	11	78.1	33.7	76.3	0
913	13	3.9	0	37.9	1
914	10	31.5	0	88	1
915	9	0	0	68.7	1
916	9	70	38.4	119.3	1
917	12	85.7	53.5	118.9	1
918	9	64	46.6	102.9	1
919	9	5	0	70.4	1
920	7	23.8	0	85.6	1
921	7	24.2	0	44.2	1
922	5	26.1	0	71	1
923	10	75.8	45.2	145.4	1
924	8	31.4	0	79.9	1
925	13	0	0	78.4	1
926	7	28.8	39.8	91.4	0
927	14	88.4	78.7	141.9	1
928	15	81.3	58.6	130.8	1
929	10	61	32.8	116.1	1
930	8	22	2.5	43.8	1
931	9	14	0	86.5	1
932	4	15.3	0	59.5	1
933	7	74.5	16.7	116.4	1
934	15	88.4	79.2	147.6	1
935	8	39.9	0	102.6	1
936	7	29.4	27.1	51	1
937	10	0	0	30.2	1
938	9	13.7	15.7	67.9	0
939	8	82.2	61.6	133.6	1
940	10	89.2	45.6	133.8	1
941	7	30.9	0	50.5	1
942	10	0.2	18.2	101.4	0
943	9	57.4	43.3	92.1	1
944	6	0	0	105.4	1
945	11	54.4	10.5	77.9	1
946	13	30	0	88.6	1
947	9	73.1	36.2	104.4	1
948	14	66.1	40.1	98.9	1
949	7	0	0	39.5	1
950	8	17	0	84.4	1
951	7	46.6	0	88.7	1
952	9	44.7	0	65.6	1
953	4	51.2	0	63.1	1
954	7	47.6	0	80.4	1
955	9	10.5	19.4	72.4	0
956	7	78.5	31.7	105.8	1
957	11	56.7	0	80.1	1
958	12	38.8	0	32.9	0
959	12	0	4.1	39.5	0
960	12	41.8	40.3	120.2	1
961	6	0	0	70.2	1
962	9	66.6	21.9	117.4	1
963	12	0	0	59.3	1
964	10	30.3	13.6	61.9	1
965	10	0.8	0	42.5	1
966	6	83.9	47.7	143.2	1
967	10	88.8	75.2	136.4	1
968	13	62.2	16.7	88.2	1
969	12	35.8	0	44.3	1
970	17	24.7	22.8	55.3	1
971	7	67.7	0	92.3	1
972	8	83.4	37.5	113.3	1
973	9	21.6	0	105.3	1
974	6	28.6	24.2	54.9	1
975	12	65.9	15.3	116.9	1
976	12	89.1	47.7	104.5	1
977	10	39.7	2.1	108.4	1
978	5	0	0	64.4	1
979	5	32.4	0	75	1
980	15	68.5	26.1	96.9	1
981	11	64.8	21.5	99	1
982	11	28.4	0	58.6	1
983	10	76.5	42.2	106.3	1
984	7	12.5	0	86.8	1
985	8	46.5	14.7	71	1
986	7	15	0	51.3	1
987	5	15	0	117	1
988	8	73.6	42.2	88.6	1
989	9	37.1	0	86	1
990	11	3.3	0	79	1
991	14	70.6	39.7	106	1
992	8	17.6	0	50.6	1
993	5	67.5	30.8	102	1
994	5	12.6	0	77.3	1
995	15	20.8	0	68.7	1
996	6	72	26.3	110.3	1
997	12	17.6	0	31.6	1
998	11	25	0	100.4	1
999	11	0	2.8	102.7	0
1000	8	0	0	19.3	1
